Date,Close,High,Low,Open,Volume
2010-09-17,285.0,285.0,285.0,285.0,0
2010-09-20,285.0,285.0,285.0,285.0,0
2010-09-21,285.0,285.0,285.0,285.0,0
2010-09-22,285.0,285.0,285.0,285.0,0
2010-09-23,285.0,285.0,285.0,285.0,0
2010-09-24,285.0,285.0,285.0,285.0,0
2010-09-27,285.0,285.0,285.0,285.0,0
2010-09-28,285.0,285.0,285.0,285.0,0
2010-09-29,285.0,285.0,285.0,285.0,0
2010-09-30,285.0,285.0,285.0,285.0,0
2010-10-01,285.0,285.0,285.0,285.0,0
2010-10-04,285.0,285.0,285.0,285.0,0
2010-10-05,285.0,285.0,285.0,285.0,0
2010-10-06,285.0,285.0,285.0,285.0,0
2010-10-07,285.0,285.0,285.0,285.0,0
2010-10-08,285.0,285.0,285.0,285.0,0
2010-10-11,285.0,285.0,285.0,285.0,0
2010-10-12,285.0,285.0,285.0,285.0,0
2010-10-13,285.0,285.0,285.0,285.0,0
2010-10-14,285.0,285.0,285.0,285.0,0
2010-10-15,285.0,285.0,285.0,285.0,0
2010-10-18,285.0,285.0,285.0,285.0,0
2010-10-19,285.0,285.0,285.0,285.0,0
2010-10-20,285.0,285.0,285.0,285.0,0
2010-10-21,285.0,285.0,285.0,285.0,0
2010-10-22,285.0,285.0,285.0,285.0,0
2010-10-25,285.0,285.0,285.0,285.0,0
