Date,Symbol,Close,High,Low,Open,Volume
2008-06-27,XPAR:VIA,8.3,8.84,8.01,8.3,20366
2008-06-30,XPAR:VIA,7.38,8.48,7.3,8.48,37623
2008-07-01,XPAR:VIA,6.68,7.5,6.63,7.31,67922
2008-07-02,XPAR:VIA,6.83,7.28,6.78,6.99,25456
2008-07-03,XPAR:VIA,7.0,7.1,6.64,6.83,12347
2008-07-04,XPAR:VIA,7.09,7.1,6.9,7.1,4721
2008-07-07,XPAR:VIA,7.0,7.19,7.0,7.19,8870
2008-07-08,XPAR:VIA,7.13,7.23,6.85,7.0,5749
2008-07-09,XPAR:VIA,7.15,7.25,7.0,7.16,7682
2008-07-10,XPAR:VIA,6.78,7.09,6.72,7.09,10321
2008-07-11,XPAR:VIA,6.7,6.95,6.62,6.9,25106
2008-07-14,XPAR:VIA,6.84,7.1,6.64,6.64,2683
2008-07-15,XPAR:VIA,6.51,7.0,6.15,6.81,14826
2008-07-16,XPAR:VIA,6.65,6.8,6.41,6.51,7022
2008-07-17,XPAR:VIA,6.64,7.1,6.64,6.99,15899
2008-07-18,XPAR:VIA,7.0,7.05,6.84,6.85,4154
2008-07-21,XPAR:VIA,6.99,7.11,6.85,7.11,10142
2008-07-22,XPAR:VIA,6.85,7.0,6.71,7.0,8557
2008-07-23,XPAR:VIA,6.92,7.2,6.91,7.2,28164
2008-07-24,XPAR:VIA,7.05,7.09,6.98,7.09,24648
2008-07-25,XPAR:VIA,7.0,7.05,6.91,6.95,7573
2008-07-28,XPAR:VIA,7.1,7.1,6.97,7.08,16606
2008-07-29,XPAR:VIA,6.98,7.19,6.94,7.19,11900
2008-07-30,XPAR:VIA,7.55,8.29,6.98,6.98,110100
2008-07-31,XPAR:VIA,6.69,7.0,6.3,6.98,63200
2008-08-01,XPAR:VIA,6.75,6.89,6.5,6.7,8900
2008-08-04,XPAR:VIA,6.57,6.87,6.45,6.79,13300
2008-08-05,XPAR:VIA,6.49,6.58,6.33,6.46,10500
2008-08-06,XPAR:VIA,6.61,6.98,6.45,6.6,28700
2008-08-07,XPAR:VIA,6.3,6.65,6.3,6.61,9800
2008-08-08,XPAR:VIA,6.26,6.6,6.25,6.59,14900
2008-08-11,XPAR:VIA,6.49,6.49,6.29,6.33,16400
2008-08-12,XPAR:VIA,6.27,6.49,6.27,6.49,7400
2008-08-13,XPAR:VIA,7.05,8.12,6.85,8.12,367700
2008-08-14,XPAR:VIA,6.99,7.2,6.88,7.06,40800
2008-08-15,XPAR:VIA,6.94,7.08,6.93,7.08,34900
2008-08-18,XPAR:VIA,7.0,7.14,6.82,7.0,90852
2008-08-19,XPAR:VIA,6.94,7.02,6.8,7.02,36366
2008-08-20,XPAR:VIA,6.91,6.99,6.8,6.99,46023
2008-08-21,XPAR:VIA,6.87,7.0,6.81,7.0,24644
2008-08-22,XPAR:VIA,6.9,6.95,6.82,6.9,38635
2008-08-25,XPAR:VIA,6.9,6.93,6.82,6.9,19252
2008-08-26,XPAR:VIA,6.88,6.9,6.83,6.9,11190
2008-08-27,XPAR:VIA,6.81,6.9,6.8,6.88,15338
2008-08-28,XPAR:VIA,6.88,6.89,6.71,6.81,31412
2008-08-29,XPAR:VIA,6.88,7.1,6.79,6.89,26831
2008-09-01,XPAR:VIA,7.1,7.1,6.97,7.08,29313
2008-09-02,XPAR:VIA,7.57,7.79,7.15,7.15,116854
2008-09-03,XPAR:VIA,7.29,7.67,7.25,7.67,29994
2008-09-04,XPAR:VIA,7.34,7.5,7.31,7.35,12077
2008-09-05,XPAR:VIA,7.46,7.47,7.21,7.35,26775
2008-09-08,XPAR:VIA,7.73,7.74,7.4,7.69,27448
2008-09-09,XPAR:VIA,8.0,8.46,7.68,7.73,90145
2008-09-10,XPAR:VIA,7.98,8.19,7.9,8.19,34105
2008-09-11,XPAR:VIA,7.89,8.08,7.75,8.08,13561
2008-09-12,XPAR:VIA,7.75,7.9,7.7,7.85,14120
2008-09-15,XPAR:VIA,7.6,7.73,7.4,7.7,41914
2008-09-16,XPAR:VIA,7.46,7.57,7.31,7.4,21845
2008-09-17,XPAR:VIA,7.42,7.6,7.4,7.43,36526
2008-09-18,XPAR:VIA,7.18,7.5,7.18,7.42,24008
2008-09-19,XPAR:VIA,7.07,7.6,7.07,7.4,164589
2008-09-22,XPAR:VIA,6.48,6.72,6.39,6.72,28784
2008-09-23,XPAR:VIA,6.48,6.54,6.39,6.46,20622
2008-09-24,XPAR:VIA,6.47,6.5,6.2,6.46,27290
2008-09-25,XPAR:VIA,4.94,5.39,4.87,5.39,89873
2008-09-26,XPAR:VIA,4.8,5.12,4.75,5.08,42119
2008-09-29,XPAR:VIA,4.09,4.85,3.94,4.85,87033
2008-09-30,XPAR:VIA,3.61,3.93,3.4,3.7,40527
2008-10-01,XPAR:VIA,3.81,3.94,3.76,3.94,29625
2008-10-02,XPAR:VIA,4.04,4.19,3.85,3.9,37186
2008-10-03,XPAR:VIA,3.85,4.0,3.82,4.0,20772
2008-10-06,XPAR:VIA,3.55,3.8,3.46,3.8,34435
2008-10-07,XPAR:VIA,3.58,3.75,3.58,3.58,19012
2008-10-08,XPAR:VIA,3.45,3.58,3.29,3.49,26959
2008-10-09,XPAR:VIA,3.56,3.89,3.53,3.6,16465
2008-10-10,XPAR:VIA,3.27,3.4,3.11,3.3,19052
2008-10-13,XPAR:VIA,3.55,3.65,3.45,3.45,22542
2008-10-14,XPAR:VIA,3.76,4.09,3.76,3.9,44287
2008-10-15,XPAR:VIA,3.6,3.97,3.6,3.95,19003
2008-10-16,XPAR:VIA,3.46,3.65,3.35,3.5,16010
2008-10-17,XPAR:VIA,3.38,3.78,3.37,3.74,14168
2008-10-20,XPAR:VIA,3.55,3.7,3.51,3.7,9835
2008-10-21,XPAR:VIA,3.55,3.72,3.4,3.63,16301
2008-10-22,XPAR:VIA,3.28,3.52,3.28,3.52,14950
2008-10-23,XPAR:VIA,3.15,3.45,3.0,3.29,39745
2008-10-24,XPAR:VIA,2.72,3.0,2.7,3.0,30905
2008-10-27,XPAR:VIA,2.34,2.75,2.33,2.75,33267
2008-10-28,XPAR:VIA,2.69,2.74,2.42,2.57,44921
2008-10-29,XPAR:VIA,2.76,2.99,2.7,2.9,29556
2008-10-30,XPAR:VIA,1.75,2.04,1.33,2.0,419218
2008-10-31,XPAR:VIA,1.7,1.78,1.59,1.77,94731
2008-11-03,XPAR:VIA,1.98,2.0,1.7,1.84,72030
2008-11-04,XPAR:VIA,2.45,2.5,2.0,2.0,197724
2008-11-05,XPAR:VIA,2.5,2.94,2.48,2.51,132555
2008-11-06,XPAR:VIA,2.24,2.4,2.17,2.39,70018
2008-11-07,XPAR:VIA,2.32,2.48,2.23,2.23,29438
2008-11-10,XPAR:VIA,2.32,2.45,2.32,2.38,26578
2008-11-11,XPAR:VIA,2.32,2.43,2.3,2.43,6579
2008-11-12,XPAR:VIA,2.3,2.42,2.22,2.42,9508
2008-11-13,XPAR:VIA,2.29,2.3,2.19,2.22,18695
2008-11-14,XPAR:VIA,2.24,2.35,2.15,2.29,17500
2008-11-17,XPAR:VIA,2.1,2.24,2.1,2.15,14029
2008-11-18,XPAR:VIA,2.07,2.12,1.97,2.03,14763
2008-11-19,XPAR:VIA,1.96,2.1,1.96,2.09,12835
2008-11-20,XPAR:VIA,1.78,1.94,1.78,1.94,20087
2008-11-21,XPAR:VIA,1.72,1.88,1.72,1.76,12579
2008-11-24,XPAR:VIA,1.77,1.85,1.72,1.85,25870
2008-11-25,XPAR:VIA,1.7,1.81,1.7,1.8,40375
2008-11-26,XPAR:VIA,1.76,1.83,1.71,1.83,8375
2008-11-27,XPAR:VIA,2.06,2.17,1.87,1.87,20399
2008-11-28,XPAR:VIA,2.11,2.24,2.1,2.14,30283
2008-12-01,XPAR:VIA,1.83,2.2,1.8,2.11,31884
2008-12-02,XPAR:VIA,1.94,1.98,1.81,1.83,9562
2008-12-03,XPAR:VIA,1.9,2.03,1.9,1.94,10519
2008-12-04,XPAR:VIA,2.01,2.08,1.98,1.98,21985
2008-12-05,XPAR:VIA,2.07,2.09,2.0,2.09,15496
2008-12-08,XPAR:VIA,2.14,2.24,2.07,2.1,16382
2008-12-09,XPAR:VIA,2.09,2.14,2.06,2.1,8984
2008-12-10,XPAR:VIA,2.17,2.23,2.09,2.1,27219
2008-12-11,XPAR:VIA,2.2,2.23,2.1,2.13,7164
2008-12-12,XPAR:VIA,2.15,2.2,2.06,2.1,11567
2008-12-15,XPAR:VIA,2.18,2.2,2.07,2.2,6721
2008-12-16,XPAR:VIA,2.14,2.3,2.11,2.18,22424
2008-12-17,XPAR:VIA,2.25,2.25,2.15,2.25,14336
2008-12-18,XPAR:VIA,2.17,2.26,2.17,2.26,5172
2008-12-19,XPAR:VIA,1.8,2.19,1.8,2.18,59150
2008-12-22,XPAR:VIA,1.93,1.97,1.8,1.82,11502
2008-12-23,XPAR:VIA,2.0,2.0,1.84,1.93,12450
2008-12-24,XPAR:VIA,1.95,2.05,1.9,2.0,14129
2008-12-25,XPAR:VIA,1.95,1.95,1.95,1.95,0
2008-12-26,XPAR:VIA,1.95,1.95,1.95,1.95,0
2008-12-29,XPAR:VIA,1.9,2.07,1.9,2.05,21501
2008-12-30,XPAR:VIA,1.81,1.93,1.81,1.92,51841
2008-12-31,XPAR:VIA,1.79,1.9,1.79,1.9,34959
2009-01-01,XPAR:VIA,1.79,1.79,1.79,1.79,0
2009-01-02,XPAR:VIA,1.95,1.98,1.76,1.8,34485
2009-01-05,XPAR:VIA,1.9,1.98,1.9,1.94,18038
2009-01-06,XPAR:VIA,1.95,1.95,1.87,1.89,9148
2009-01-07,XPAR:VIA,1.99,2.03,1.96,1.96,16638
2009-01-08,XPAR:VIA,2.02,2.03,1.95,2.0,8964
2009-01-09,XPAR:VIA,2.06,2.06,2.02,2.03,10754
2009-01-12,XPAR:VIA,2.39,2.47,2.07,2.09,68865
2009-01-13,XPAR:VIA,2.27,2.3,2.08,2.3,25147
2009-01-14,XPAR:VIA,2.17,2.3,2.05,2.27,23178
2009-01-15,XPAR:VIA,2.02,2.13,1.96,2.03,15708
2009-01-16,XPAR:VIA,2.14,2.18,2.05,2.05,27573
2009-01-19,XPAR:VIA,2.04,2.17,1.95,2.17,26709
2009-01-20,XPAR:VIA,1.92,2.12,1.92,2.1,6675
2009-01-21,XPAR:VIA,1.92,1.92,1.75,1.92,24213
2009-01-22,XPAR:VIA,1.9,1.99,1.86,1.95,10660
2009-01-23,XPAR:VIA,1.82,1.92,1.8,1.9,11127
2009-01-26,XPAR:VIA,1.99,2.04,1.91,1.93,17577
2009-01-27,XPAR:VIA,2.0,2.02,2.0,2.01,27638
2009-01-28,XPAR:VIA,2.04,2.1,2.01,2.1,12971
2009-01-29,XPAR:VIA,2.29,2.35,2.12,2.24,138177
2009-01-30,XPAR:VIA,2.2,2.29,2.17,2.2,33136
2009-02-02,XPAR:VIA,2.06,2.19,2.05,2.12,7129
2009-02-03,XPAR:VIA,2.1,2.16,2.06,2.07,7941
2009-02-04,XPAR:VIA,2.06,2.1,2.01,2.1,14313
2009-02-05,XPAR:VIA,2.0,2.05,1.99,2.0,5828
2009-02-06,XPAR:VIA,1.95,2.01,1.95,2.01,19151
2009-02-09,XPAR:VIA,2.0,2.0,1.96,1.99,1410
2009-02-10,XPAR:VIA,1.95,2.0,1.9,1.92,9015
2009-02-11,XPAR:VIA,1.87,1.93,1.87,1.92,8603
2009-02-12,XPAR:VIA,1.87,1.97,1.86,1.97,11853
2009-02-13,XPAR:VIA,1.91,2.01,1.9,1.91,12526
2009-02-16,XPAR:VIA,1.94,1.97,1.9,1.97,3425
2009-02-17,XPAR:VIA,1.83,1.91,1.83,1.91,5316
2009-02-18,XPAR:VIA,1.82,1.84,1.82,1.84,18102
2009-02-19,XPAR:VIA,1.91,1.96,1.83,1.96,4200
2009-02-20,XPAR:VIA,1.8,1.91,1.8,1.9,11756
2009-02-23,XPAR:VIA,1.8,1.89,1.8,1.89,4340
2009-02-24,XPAR:VIA,1.84,1.87,1.77,1.8,3820
2009-02-25,XPAR:VIA,1.82,1.86,1.77,1.84,2505
2009-02-26,XPAR:VIA,1.87,1.87,1.76,1.82,4911
2009-02-27,XPAR:VIA,1.86,1.88,1.8,1.88,5479
2009-03-02,XPAR:VIA,1.75,1.81,1.75,1.81,4674
2009-03-03,XPAR:VIA,1.73,1.78,1.73,1.78,3200
2009-03-04,XPAR:VIA,1.76,1.76,1.66,1.72,5090
2009-03-05,XPAR:VIA,1.7,1.82,1.7,1.7,1797
2009-03-06,XPAR:VIA,1.7,1.72,1.7,1.7,2585
2009-03-09,XPAR:VIA,1.69,1.7,1.69,1.7,7737
2009-03-10,XPAR:VIA,1.7,1.76,1.69,1.69,1556
2009-03-11,XPAR:VIA,1.65,1.78,1.65,1.78,10739
2009-03-12,XPAR:VIA,1.68,1.68,1.65,1.68,4252
2009-03-13,XPAR:VIA,1.64,1.77,1.59,1.61,7641
2009-03-16,XPAR:VIA,1.68,1.68,1.61,1.63,3008
2009-03-17,XPAR:VIA,1.66,1.67,1.58,1.67,6707
2009-03-18,XPAR:VIA,1.7,1.76,1.67,1.67,3760
2009-03-19,XPAR:VIA,1.7,1.8,1.67,1.69,2375
2009-03-20,XPAR:VIA,1.72,1.77,1.71,1.77,2931
2009-03-23,XPAR:VIA,1.75,1.75,1.72,1.72,3189
2009-03-24,XPAR:VIA,1.79,1.79,1.76,1.79,6481
2009-03-25,XPAR:VIA,1.91,1.94,1.8,1.82,15983
2009-03-26,XPAR:VIA,1.97,2.04,1.9,1.91,20623
2009-03-27,XPAR:VIA,1.99,2.04,1.98,2.03,3607
2009-03-30,XPAR:VIA,1.92,1.99,1.85,1.99,5893
2009-03-31,XPAR:VIA,1.9,1.91,1.81,1.91,3551
2009-04-01,XPAR:VIA,1.9,1.9,1.89,1.89,1137
2009-04-02,XPAR:VIA,2.01,2.06,1.85,1.85,22623
2009-04-03,XPAR:VIA,2.1,2.44,1.94,2.0,75927
2009-04-06,XPAR:VIA,2.07,2.31,2.07,2.19,43006
2009-04-07,XPAR:VIA,2.1,2.12,2.07,2.1,8365
2009-04-08,XPAR:VIA,2.05,2.14,2.05,2.09,7807
2009-04-09,XPAR:VIA,1.98,2.07,1.98,2.05,13401
2009-04-10,XPAR:VIA,1.98,1.98,1.98,1.98,0
2009-04-13,XPAR:VIA,1.98,1.98,1.98,1.98,0
2009-04-14,XPAR:VIA,2.02,2.05,1.91,2.01,39978
2009-04-15,XPAR:VIA,2.02,2.02,1.92,1.98,6659
2009-04-16,XPAR:VIA,1.94,1.98,1.83,1.83,81189
2009-04-17,XPAR:VIA,2.0,2.15,1.95,2.0,46760
2009-04-20,XPAR:VIA,1.96,2.04,1.95,2.04,9722
2009-04-21,XPAR:VIA,2.0,2.15,1.97,2.06,7290
2009-04-22,XPAR:VIA,2.08,2.09,1.98,2.01,2584
2009-04-23,XPAR:VIA,2.03,2.09,2.02,2.09,10270
2009-04-24,XPAR:VIA,2.06,2.13,2.03,2.03,24165
2009-04-27,XPAR:VIA,2.25,2.28,2.06,2.15,95062
2009-04-28,XPAR:VIA,2.19,2.29,2.1,2.29,44264
2009-04-29,XPAR:VIA,2.11,2.22,2.11,2.2,10400
2009-04-30,XPAR:VIA,2.15,2.29,2.12,2.17,40335
2009-05-01,XPAR:VIA,2.15,2.15,2.15,2.15,0
2009-05-04,XPAR:VIA,2.6,2.79,2.25,2.29,224258
2009-05-05,XPAR:VIA,2.81,2.87,2.55,2.79,102148
2009-05-06,XPAR:VIA,2.73,2.8,2.64,2.66,31194
2009-05-07,XPAR:VIA,2.66,2.9,2.66,2.75,52307
2009-05-08,XPAR:VIA,2.67,2.73,2.66,2.66,12961
2009-05-11,XPAR:VIA,2.65,2.73,2.55,2.73,17627
2009-05-12,XPAR:VIA,2.68,2.71,2.58,2.71,10176
2009-05-13,XPAR:VIA,2.44,2.68,2.44,2.68,24817
2009-05-14,XPAR:VIA,2.2,2.39,2.2,2.2,68132
2009-05-15,XPAR:VIA,2.28,2.38,2.23,2.23,16214
2009-05-18,XPAR:VIA,2.45,2.46,2.26,2.34,13819
2009-05-19,XPAR:VIA,2.41,2.47,2.36,2.36,8931
2009-05-20,XPAR:VIA,2.71,2.72,2.42,2.42,58892
2009-05-21,XPAR:VIA,2.6,2.69,2.55,2.64,27693
2009-05-22,XPAR:VIA,2.58,2.66,2.52,2.6,4271
2009-05-25,XPAR:VIA,2.57,2.65,2.52,2.56,12245
2009-05-26,XPAR:VIA,2.53,2.6,2.43,2.6,14408
2009-05-27,XPAR:VIA,2.6,2.63,2.54,2.54,5591
2009-05-28,XPAR:VIA,2.52,2.6,2.47,2.59,5788
2009-05-29,XPAR:VIA,2.59,2.6,2.51,2.51,3190
2009-06-01,XPAR:VIA,2.57,2.59,2.52,2.52,13228
2009-06-02,XPAR:VIA,2.65,2.68,2.56,2.56,9608
2009-06-03,XPAR:VIA,2.64,2.65,2.53,2.65,30578
2009-06-04,XPAR:VIA,2.94,2.96,2.55,2.55,144337
2009-06-05,XPAR:VIA,3.27,3.42,3.0,3.0,102326
2009-06-08,XPAR:VIA,3.23,3.4,3.22,3.27,39808
2009-06-09,XPAR:VIA,3.98,4.22,3.22,3.24,170448
2009-06-10,XPAR:VIA,4.01,4.1,3.88,3.95,80817
2009-06-11,XPAR:VIA,4.45,4.68,3.94,4.06,116326
2009-06-12,XPAR:VIA,4.2,5.28,4.1,4.68,130825
2009-06-15,XPAR:VIA,3.8,4.5,3.55,4.4,60695
2009-06-16,XPAR:VIA,4.27,4.4,3.7,3.75,29753
2009-06-17,XPAR:VIA,4.22,4.32,4.15,4.3,23681
2009-06-18,XPAR:VIA,3.96,4.19,3.8,4.12,22474
2009-06-19,XPAR:VIA,3.96,4.05,3.82,4.0,6767
2009-06-22,XPAR:VIA,3.78,3.94,3.78,3.94,18719
2009-06-23,XPAR:VIA,3.61,3.92,3.61,3.92,22263
2009-06-24,XPAR:VIA,3.7,3.7,3.35,3.6,41174
2009-06-25,XPAR:VIA,3.82,4.09,3.58,3.7,24768
2009-06-26,XPAR:VIA,4.0,4.08,3.92,3.95,16965
2009-06-29,XPAR:VIA,4.15,4.15,3.97,4.05,29129
2009-06-30,XPAR:VIA,4.15,4.46,4.15,4.15,31832
2009-07-01,XPAR:VIA,4.25,4.44,4.17,4.17,18048
2009-07-02,XPAR:VIA,4.08,4.3,4.08,4.3,10460
2009-07-03,XPAR:VIA,4.04,4.16,4.04,4.09,10285
2009-07-06,XPAR:VIA,3.9,4.02,3.8,4.02,17453
2009-07-07,XPAR:VIA,3.89,3.96,3.81,3.84,4289
2009-07-08,XPAR:VIA,3.78,3.81,3.76,3.81,7289
2009-07-09,XPAR:VIA,3.79,3.8,3.66,3.7,3116
2009-07-10,XPAR:VIA,3.66,3.78,3.65,3.75,9737
2009-07-13,XPAR:VIA,3.6,3.64,3.6,3.61,7713
2009-07-14,XPAR:VIA,3.68,3.68,3.6,3.6,4590
2009-07-15,XPAR:VIA,3.8,3.8,3.61,3.68,9317
2009-07-16,XPAR:VIA,3.83,3.83,3.72,3.8,3336
2009-07-17,XPAR:VIA,3.73,3.85,3.73,3.84,2391
2009-07-20,XPAR:VIA,3.86,3.9,3.76,3.8,5006
2009-07-21,XPAR:VIA,3.8,3.84,3.75,3.75,3963
2009-07-22,XPAR:VIA,3.66,3.78,3.61,3.78,5034
2009-07-23,XPAR:VIA,3.68,3.68,3.66,3.66,7300
2009-07-24,XPAR:VIA,3.75,3.79,3.71,3.79,7349
2009-07-27,XPAR:VIA,3.79,3.79,3.71,3.79,4093
2009-07-28,XPAR:VIA,3.79,3.85,3.74,3.85,1749
2009-07-29,XPAR:VIA,3.8,3.89,3.71,3.79,11382
2009-07-30,XPAR:VIA,3.78,3.8,3.67,3.8,10650
2009-07-31,XPAR:VIA,3.72,3.78,3.66,3.76,12106
2009-08-03,XPAR:VIA,4.11,4.11,3.72,3.73,29614
2009-08-04,XPAR:VIA,4.11,4.17,3.87,4.02,27637
2009-08-05,XPAR:VIA,4.15,4.19,3.91,4.11,14695
2009-08-06,XPAR:VIA,4.12,4.17,4.05,4.14,5700
2009-08-07,XPAR:VIA,4.1,4.1,3.97,3.98,10570
2009-08-10,XPAR:VIA,3.9,4.1,3.9,4.01,18052
2009-08-11,XPAR:VIA,4.0,4.05,3.9,3.92,8850
2009-08-12,XPAR:VIA,4.0,4.0,3.92,4.0,2626
2009-08-13,XPAR:VIA,4.46,4.5,3.95,4.02,68551
2009-08-14,XPAR:VIA,4.91,5.27,4.5,4.5,141520
2009-08-17,XPAR:VIA,4.79,5.02,4.52,5.01,34204
2009-08-18,XPAR:VIA,4.83,4.88,4.7,4.75,11282
2009-08-19,XPAR:VIA,4.8,4.88,4.74,4.88,7692
2009-08-20,XPAR:VIA,4.88,4.89,4.77,4.85,12881
2009-08-21,XPAR:VIA,4.9,4.9,4.8,4.88,14433
2009-08-24,XPAR:VIA,4.95,5.02,4.9,4.91,17738
2009-08-25,XPAR:VIA,5.01,5.2,4.85,5.01,50303
2009-08-26,XPAR:VIA,5.11,5.2,5.01,5.19,19681
2009-08-27,XPAR:VIA,5.08,5.16,5.08,5.11,5638
2009-08-28,XPAR:VIA,5.15,5.19,5.08,5.08,16931
2009-08-31,XPAR:VIA,5.12,5.14,4.75,5.14,20589
2009-09-01,XPAR:VIA,4.91,5.13,4.86,5.1,39241
2009-09-02,XPAR:VIA,4.71,4.98,4.5,4.98,31697
2009-09-03,XPAR:VIA,4.9,5.0,4.62,4.62,13854
2009-09-04,XPAR:VIA,4.98,4.98,4.75,4.75,3923
2009-09-07,XPAR:VIA,4.9,5.0,4.86,4.97,7012
2009-09-08,XPAR:VIA,4.95,5.09,4.93,4.93,6046
2009-09-09,XPAR:VIA,4.99,5.02,4.86,4.86,7771
2009-09-10,XPAR:VIA,5.05,5.06,4.94,5.03,6499
2009-09-11,XPAR:VIA,5.0,5.05,4.95,5.04,14820
2009-09-14,XPAR:VIA,4.96,5.0,4.96,4.97,4065
2009-09-15,XPAR:VIA,5.08,5.09,4.97,4.97,5231
2009-09-16,XPAR:VIA,5.07,5.08,4.96,5.08,49916
2009-09-17,XPAR:VIA,5.32,5.55,5.02,5.02,86494
2009-09-18,XPAR:VIA,5.2,5.31,5.05,5.31,9505
2009-09-21,XPAR:VIA,5.47,5.52,5.21,5.3,22287
2009-09-22,XPAR:VIA,5.65,5.79,5.48,5.49,28483
2009-09-23,XPAR:VIA,5.72,5.72,5.6,5.69,16984
2009-09-24,XPAR:VIA,5.6,5.75,5.6,5.69,11699
2009-09-25,XPAR:VIA,5.4,5.6,5.25,5.6,22531
2009-09-28,XPAR:VIA,5.65,5.65,5.35,5.38,7264
2009-09-29,XPAR:VIA,5.91,5.95,5.6,5.75,22620
2009-09-30,XPAR:VIA,6.35,6.6,5.91,5.91,51681
2009-10-01,XPAR:VIA,6.3,6.8,6.3,6.35,43045
2009-10-02,XPAR:VIA,5.85,6.28,5.75,6.28,26496
2009-10-05,XPAR:VIA,6.09,6.24,5.92,6.24,8667
2009-10-06,XPAR:VIA,6.19,6.44,6.14,6.14,13781
2009-10-07,XPAR:VIA,6.39,6.44,6.2,6.2,5637
2009-10-08,XPAR:VIA,6.67,6.67,6.35,6.44,14127
2009-10-09,XPAR:VIA,6.68,6.75,6.5,6.7,8109
2009-10-12,XPAR:VIA,6.42,6.66,6.41,6.66,23220
2009-10-13,XPAR:VIA,6.1,6.6,5.85,6.5,26003
2009-10-14,XPAR:VIA,6.11,6.29,6.0,6.17,29493
2009-10-15,XPAR:VIA,6.11,6.27,6.11,6.24,21637
2009-10-16,XPAR:VIA,5.71,6.19,5.62,6.19,62908
2009-10-19,XPAR:VIA,5.61,5.69,5.45,5.66,46084
2009-10-20,XPAR:VIA,5.81,5.95,5.61,5.61,17132
2009-10-21,XPAR:VIA,5.72,5.95,5.72,5.81,13831
2009-10-22,XPAR:VIA,5.62,5.69,5.55,5.69,16385
2009-10-23,XPAR:VIA,5.62,5.69,5.55,5.69,0
2009-10-26,XPAR:VIA,5.55,5.82,5.55,5.62,6627
2009-10-27,XPAR:VIA,5.44,5.58,5.44,5.56,12096
2009-10-28,XPAR:VIA,5.05,5.44,4.94,5.44,42325
2009-10-29,XPAR:VIA,5.5,5.74,4.8,5.0,24528
2009-10-30,XPAR:VIA,5.4,5.65,5.4,5.65,6360
2009-11-02,XPAR:VIA,5.19,5.3,4.9,5.2,3888
2009-11-03,XPAR:VIA,5.0,5.17,5.0,5.15,11459
2009-11-04,XPAR:VIA,5.18,5.21,5.0,5.0,3211
2009-11-05,XPAR:VIA,5.1,5.2,4.95,5.2,6181
2009-11-06,XPAR:VIA,5.21,5.21,5.03,5.12,4643
2009-11-09,XPAR:VIA,5.4,5.47,5.04,5.19,4650
2009-11-10,XPAR:VIA,5.4,5.49,5.16,5.49,6171
2009-11-11,XPAR:VIA,5.38,5.39,5.38,5.39,1113
2009-11-12,XPAR:VIA,5.21,5.37,5.17,5.37,3008
2009-11-13,XPAR:VIA,4.35,5.0,3.06,4.92,189704
2009-11-16,XPAR:VIA,3.81,4.33,3.81,4.3,95336
2009-11-17,XPAR:VIA,3.34,3.64,3.18,3.52,171146
2009-11-18,XPAR:VIA,3.83,3.88,3.09,3.16,120352
2009-11-19,XPAR:VIA,3.9,3.9,3.57,3.71,26425
2009-11-20,XPAR:VIA,3.71,3.94,3.6,3.9,27372
2009-11-23,XPAR:VIA,3.87,3.93,3.72,3.73,71142
2009-11-24,XPAR:VIA,3.75,3.94,3.5,3.94,77358
2009-11-25,XPAR:VIA,3.73,3.73,3.55,3.66,28268
2009-11-26,XPAR:VIA,3.51,3.73,3.41,3.73,32522
2009-11-27,XPAR:VIA,3.35,3.5,3.21,3.41,60926
2009-11-30,XPAR:VIA,3.43,3.5,3.31,3.33,25210
2009-12-01,XPAR:VIA,3.34,3.41,3.34,3.4,17650
2009-12-02,XPAR:VIA,3.29,3.29,3.14,3.24,40050
2009-12-03,XPAR:VIA,3.35,3.37,3.19,3.21,14596
2009-12-04,XPAR:VIA,3.3,3.3,3.21,3.23,2661
2009-12-07,XPAR:VIA,3.25,3.25,3.21,3.21,9506
2009-12-08,XPAR:VIA,3.25,3.46,3.18,3.25,19632
2009-12-09,XPAR:VIA,3.09,3.24,3.0,3.18,50146
2009-12-10,XPAR:VIA,3.0,3.05,2.93,3.05,49612
2009-12-11,XPAR:VIA,2.96,3.0,2.82,3.0,34014
2009-12-14,XPAR:VIA,2.88,2.93,2.81,2.92,74774
2009-12-15,XPAR:VIA,2.86,2.88,2.8,2.8,18450
2009-12-16,XPAR:VIA,2.83,2.86,2.8,2.85,30176
2009-12-17,XPAR:VIA,3.03,3.05,2.83,2.83,43054
2009-12-18,XPAR:VIA,2.87,3.18,2.77,3.03,76146
2009-12-21,XPAR:VIA,2.93,2.99,2.87,2.88,24244
2009-12-22,XPAR:VIA,2.91,2.99,2.85,2.93,9893
2009-12-23,XPAR:VIA,3.01,3.01,2.97,2.97,18103
2009-12-24,XPAR:VIA,2.99,3.04,2.98,3.04,5151
2009-12-25,XPAR:VIA,2.99,3.04,2.98,3.04,0
2009-12-28,XPAR:VIA,3.14,3.15,3.01,3.04,51636
2009-12-29,XPAR:VIA,3.14,3.16,3.04,3.04,36472
2009-12-30,XPAR:VIA,3.12,3.13,3.0,3.1,12883
2009-12-31,XPAR:VIA,3.11,3.14,3.06,3.14,5880
2010-01-01,XPAR:VIA,3.11,3.14,3.06,3.14,0
2010-01-04,XPAR:VIA,3.47,3.74,3.07,3.07,36381
2010-01-05,XPAR:VIA,3.36,3.57,3.29,3.44,20760
2010-01-06,XPAR:VIA,3.42,3.5,3.29,3.4,47920
